program_id,program_name,program_type,contract_type,program_phase,BAC,AC,EV,PV,CPI,SPI,cost_variance,schedule_variance,subcontractor_delay_days,change_orders_count,material_cost_inflation_pct,supplier_risk_score,months_remaining,historical_rebaseline_count,final_eac,overrun_flag,risk_band
PRG-1449,Radar Program 450,Radar,Cost Plus,Design,311693844.5208622,236556614.10706028,189257535.91316062,212652849.38691065,0.8000517619325869,0.8899835410567037,-47299078.19389966,-23395313.473750025,28,6,2.97748878574403,42.07338711650098,8,0,410306852.4429836,1,High
PRG-1450,Avionics Program 451,Avionics,Cost Plus,Test,43092093.44800063,26073404.85813525,27402373.428345088,26694666.588038277,1.0509702732512582,1.026511169861321,1328968.5702098384,707706.840306811,80,0,7.8498541549648575,22.75488688194881,15,3,42993662.93223525,0,Low
PRG-1451,Avionics Program 452,Avionics,Cost Plus,Design,444022967.4039309,242887913.69749776,219213588.0686412,217402333.22049353,0.9025298325122035,1.0083313496286659,-23674325.62885657,1811254.8481476605,116,3,11.030587409337215,79.94657824269527,8,0,530182026.35219854,1,High
PRG-1452,ISR Program 453,ISR,Cost Plus,Build,82422291.24073572,32851805.738965046,28496585.7618974,34556516.57237471,0.8674282926280067,0.824637104327762,-4355219.977067646,-6059930.810477309,50,5,10.1551183340189,61.51895383301841,25,2,105527827.92879891,1,High
PRG-1453,Sustainment Program 454,Sustainment,Cost Plus,Build,453819539.87742585,164126687.52706236,170118395.8487991,150374994.54049993,1.0365066060371735,1.1312944440571984,5991708.321736753,19743401.308299184,101,13,5.103162437855075,17.33087598959161,28,2,477494976.59145343,1,High
PRG-1454,Sustainment Program 455,Sustainment,Cost Plus,Design,389278380.5687131,325392161.78126925,265484945.3687395,312034464.5840231,0.815892257254802,0.8508193020365896,-59907216.41252977,-46549519.21528363,1,8,9.244253920348486,29.109816369737494,32,0,515394348.3691716,1,High
PRG-1455,Missile Program 456,Missile,Fixed Price,Design,415363755.11579084,120997251.04475646,125585987.70113643,116089694.70604643,1.0379243050297284,1.0818013435140457,4588736.656379968,9496292.995089993,10,6,10.94248415573624,83.93035720677537,29,0,439696576.9159915,1,High
PRG-1456,Avionics Program 457,Avionics,Cost Plus,Deployment,349302802.23082316,105614211.19888623,112048599.77856636,113974287.32884067,1.0609235112078172,0.9831041930999903,6434388.57968013,-1925687.5502743125,93,2,2.1036224962955323,76.33870541432835,6,1,353087187.21430844,0,Low
PRG-1457,Missile Program 458,Missile,Fixed Price,Test,443150335.9349035,289700294.61689323,315236357.20773596,260054717.81631577,1.088146484713149,1.2121924180217971,25536062.590842724,55181639.391420186,18,4,10.750404611120484,68.08225924932078,29,4,439554807.4012413,0,Low
PRG-1458,Avionics Program 459,Avionics,Cost Plus,Test,458749078.5566967,236240743.12507302,235701124.66134742,242103224.1655196,0.9977158111823247,0.9735563228195787,-539618.4637255967,-6402099.504172176,115,4,8.48066940973104,6.763955450306436,33,0,487430535.9012016,1,High
PRG-1459,Missile Program 460,Missile,Fixed Price,Deployment,37663712.192056626,19559014.235846832,20262770.5155421,16475267.982068988,1.0359811732436626,1.229890192839065,703756.2796952687,3787502.5334731136,39,9,2.571565803949432,49.320933286779336,17,1,38677336.75966158,1,Medium
PRG-1460,ISR Program 461,ISR,Fixed Price,Test,467275511.2510162,255967443.0565232,230846408.98384285,250909486.7000006,0.9018584794507125,0.9200385845109709,-25121034.072680354,-20063077.716157764,9,10,9.209005573802068,80.13173262158621,14,0,552499347.038299,1,High
PRG-1461,Sustainment Program 462,Sustainment,Cost Plus,Design,38026795.24176375,27213929.173203405,27925172.69728319,22935408.485318307,1.0261352750480486,1.217557241902144,711243.5240797848,4989764.211964883,46,15,11.937834236417352,46.49998255035127,7,4,39997029.19625901,1,High
PRG-1462,Missile Program 463,Missile,Fixed Price,Test,409651557.55575556,237260330.43517533,240781187.47744069,202724091.20432043,1.0148396364272423,1.1877285331360221,3520857.0422653556,38057096.273120254,89,2,9.491143495281039,62.54640887729238,6,3,444916605.9338305,1,High
PRG-1463,Avionics Program 464,Avionics,Fixed Price,Build,218687267.92456824,146564858.94497836,142443473.33864748,139570465.7390682,0.9718801243627023,1.0205846386222603,-4121385.6063308716,2873007.5995792747,41,11,8.7579100489774,83.0346840613561,15,0,244781645.0081169,1,High
PRG-1464,Sustainment Program 465,Sustainment,Cost Plus,Test,363939293.1209325,224954187.6614907,198428569.96298796,196271601.20763227,0.8820843569339625,1.0109897139580264,-26525617.69850275,2156968.755355686,62,5,5.510555646255753,69.59336024021688,14,1,433364863.67741776,1,High
PRG-1465,Sustainment Program 466,Sustainment,Cost Plus,Build,96038582.45493343,64183757.52046198,61528575.41683829,65844560.97657782,0.958631557169628,0.9344519046717494,-2655182.103623688,-4315985.55973953,47,10,4.28211389731646,33.286675061634085,14,3,106506737.86133793,1,High
PRG-1466,Radar Program 467,Radar,Fixed Price,Build,247213286.33478338,91846350.80980437,82033528.31286934,81779189.63452928,0.8931604531871338,1.0031100660140642,-9812822.496935025,254338.6783400625,11,10,6.0850289630831025,88.91976853146673,22,3,303638043.11115664,1,High
PRG-1467,Sustainment Program 468,Sustainment,Cost Plus,Test,497533473.7465323,372905869.104153,322723779.83637196,309985085.93255204,0.8654296072401985,1.0410945380339738,-50182089.26778102,12738693.903819919,75,13,7.395476739215479,51.371854116705386,18,2,630632291.1897442,1,High
PRG-1468,Avionics Program 469,Avionics,Cost Plus,Test,372528238.4858388,249221720.46275225,264406648.15024957,250727378.3468444,1.0609293911433646,1.0545583409901167,15184927.687497318,13679269.803405166,72,1,3.1465864259214653,63.71084131782386,7,2,359266182.1396827,0,Low
PRG-1469,Radar Program 470,Radar,Cost Plus,Design,249339635.27282345,152450139.31749737,155841979.22210798,136147621.14287898,1.0222488475234952,1.1446544413622983,3391839.904610604,19694358.079228997,24,4,3.4584848318151833,78.5206135943191,27,4,250886241.12742725,0,Low
PRG-1470,Radar Program 471,Radar,Cost Plus,Design,424525896.72896856,139215077.8115505,136443957.7030381,132896431.83882436,0.9800946840523729,1.0266939135620747,-2771120.1085124016,3547525.864213735,5,8,1.3030238342060176,77.71527494070097,31,1,467462686.4850712,1,High
PRG-1471,Missile Program 472,Missile,Cost Plus,Design,419957618.6246357,105939237.47890839,111369718.61024508,99674678.7534466,1.051260338101054,1.1173321048340383,5430481.131336689,11695039.856798485,32,14,7.989722000701919,62.3528754370408,22,1,432615746.0959091,1,Medium
PRG-1472,ISR Program 473,ISR,Cost Plus,Build,150832923.60069454,64567535.74632827,67879695.35775098,65992325.96213478,1.0512975998408156,1.0285998313909885,3312159.61142271,1887369.3956162035,116,12,4.221930117036038,46.575138171507376,32,3,161516857.3155147,1,High
PRG-1473,Missile Program 474,Missile,Cost Plus,Build,101264135.36933634,83273319.13097224,89796450.56365073,69278706.50459376,1.078333991016005,1.29616234329803,6523131.432678491,20517744.059056967,13,15,3.72557355883664,30.943368604734943,23,1,99520915.0079594,0,Low
PRG-1474,Radar Program 475,Radar,Cost Plus,Build,334691159.57274336,273738857.15472233,268830655.727112,234980015.31543884,0.9820697672276898,1.1440575291742654,-4908201.427610338,33850640.41167316,66,6,1.4100237679234255,26.419166323530206,30,0,351554727.9938146,1,High
PRG-1475,Missile Program 476,Missile,Cost Plus,Test,186574860.46572334,101227569.69055897,80526270.74916469,94329811.42264682,0.7954974222469652,0.8536672504131799,-20701298.941394284,-13803540.673482135,25,10,7.006574706829772,7.528376627828726,17,3,252965789.10891116,1,High
PRG-1476,Sustainment Program 477,Sustainment,Cost Plus,Build,168992796.33443296,113604760.52487667,118461443.2518195,101617648.2433061,1.0427506972815574,1.1657565914946566,4856682.726942837,16843795.008513406,1,5,9.791380182762982,38.555612864374886,24,1,169260737.3608506,0,Low
PRG-1477,Missile Program 478,Missile,Fixed Price,Deployment,126090653.09320074,91140239.50038995,76055859.36823504,90514818.9682526,0.8344926432622511,0.8402586475360577,-15084380.132154912,-14458959.600017563,109,8,6.93153613421245,82.73926622355084,23,1,173097131.20116714,1,High
PRG-1478,ISR Program 479,ISR,Cost Plus,Build,476016542.3379846,251698396.27889675,255187218.45388156,269437754.6551085,1.0138611219879168,0.9471100988817687,3488822.1749848127,-14250536.20122695,44,7,7.291569215889526,37.62807443485312,33,3,514281966.09032893,1,High
PRG-1479,Avionics Program 480,Avionics,Fixed Price,Test,238628661.6520341,78957379.73812692,65786167.723926,65996460.06788598,0.8331858015313443,0.9968135814596166,-13171212.014200918,-210292.3439599797,17,7,8.209107950512907,85.4147306406393,15,3,319966458.3079958,1,High
PRG-1480,Radar Program 481,Radar,Fixed Price,Design,320529109.66842103,97803018.27363811,81487531.64744462,101133794.14499119,0.833180131715923,0.8057398848363133,-16315486.626193494,-19646262.49754657,91,8,11.436496457257336,97.89762586504105,28,2,436751503.4427131,1,High
PRG-1481,Sustainment Program 482,Sustainment,Fixed Price,Test,438121212.7326547,143362942.73967114,156852681.56905574,124036891.03262004,1.0940950190585879,1.2645647618481954,13489738.829384595,32815790.536435694,51,5,6.015833344434663,12.444252782956443,12,0,430778278.5560006,0,Low
PRG-1482,Radar Program 483,Radar,Fixed Price,Build,125648754.91781075,65699038.36958254,51370328.362862945,67184218.29989581,0.7819038092138418,0.7646189784267031,-14328710.006719597,-15813889.937032863,106,13,6.815599571122983,38.82586950124512,36,4,186303890.68864563,1,High
PRG-1483,Radar Program 484,Radar,Cost Plus,Build,227287040.54465473,145014021.49632114,124216456.08982173,119954538.0993861,0.8565823829178681,1.0355294435538946,-20797565.406499416,4261917.99043563,44,0,2.475856858375442,57.04829848044025,11,4,280866511.70765936,1,High
PRG-1484,ISR Program 485,ISR,Cost Plus,Design,212680802.93286994,104992664.77530544,99268946.43165812,92268701.79309379,0.9454845883196066,1.0758680300310488,-5723718.343647316,7000244.638564333,76,0,2.501171809969579,91.85854490691312,12,0,240616873.78166386,1,High
PRG-1485,Missile Program 486,Missile,Cost Plus,Test,271264057.582919,174110153.2696875,139871481.31103083,181527441.19374117,0.8033505150867177,0.7705252737064054,-34238671.95865667,-41655959.88271034,8,3,1.3636512059962616,57.27041359331937,25,0,355549829.35752666,1,High
PRG-1486,ISR Program 487,ISR,Cost Plus,Design,187340683.212569,126225026.6947281,103454462.23278777,123729321.76226139,0.8196034094172914,0.8361353700101051,-22770564.461940333,-20274859.529473618,96,2,11.69708402988909,37.45494812554496,23,2,255936879.53441182,1,High
PRG-1487,Missile Program 488,Missile,Fixed Price,Design,285373747.29689443,113986311.8247098,121276295.97529194,106201453.08367814,1.0639549085665023,1.1419457310036618,7289984.150582135,15074842.891613796,106,15,11.777512618947158,12.92510889476195,4,1,304901387.9441938,1,High
PRG-1488,ISR Program 489,ISR,Cost Plus,Build,476984106.06401795,257228573.37339413,234458654.68175337,219742946.1812631,0.9114798235941391,1.0669678310781885,-22769918.691640764,14715708.500490278,10,8,1.0045860859341424,5.594087397445002,32,2,545135004.8606172,1,High
PRG-1489,Radar Program 490,Radar,Cost Plus,Design,172563216.19239143,65031040.1519346,62548977.712893486,55297710.26756133,0.9618326504813367,1.1311314231682732,-2482062.4390411153,7251267.445332155,12,4,8.05308813244656,72.51156888229772,12,1,187986038.57038167,1,High
PRG-1490,Sustainment Program 491,Sustainment,Fixed Price,Design,107926689.74416462,55308667.73209851,46087655.05047051,46731879.60850508,0.8332808751371068,0.9862144522447729,-9221012.681628004,-644224.558034569,29,7,7.7329048039208566,65.01628918779663,24,1,142179159.65024197,1,High
PRG-1491,ISR Program 492,ISR,Fixed Price,Test,406260122.5189697,285337051.93613404,250021183.46380463,265321924.0944862,0.876231045941296,0.9423314123666889,-35315868.47232941,-15300740.630681574,25,1,5.964085517225419,4.314098309523984,12,0,488445310.7824151,1,High
PRG-1492,Missile Program 493,Missile,Cost Plus,Build,293858247.0488356,249705674.38801688,245921105.04856384,234636728.69861954,0.9848438793041915,1.048092966572333,-3784569.3394530416,11284376.349944293,83,15,8.684018253138829,98.09809410158142,14,1,331968295.7629852,1,High
PRG-1493,Avionics Program 494,Avionics,Cost Plus,Build,495499891.21687764,343590826.29088724,311400079.0882229,320229124.1059872,0.9063108071010856,0.9724289755267791,-32190747.202664316,-8829045.01776427,2,0,6.80598042223375,81.13809515227646,23,3,570556736.0635467,1,High
PRG-1494,Missile Program 495,Missile,Fixed Price,Build,318979835.29132885,217639316.4796343,179827659.73345426,189489414.43920866,0.82626458602337,0.9490116388065886,-37811656.74618006,-9661754.7057544,88,8,1.4855966378153773,41.559419760170655,19,2,423742781.0277544,1,High
PRG-1495,ISR Program 496,ISR,Cost Plus,Deployment,262841606.4439349,152266572.9383945,128397491.21947208,130684706.2294766,0.8432414859131321,0.9824982197535167,-23869081.718922406,-2287215.0100045204,102,10,5.353434908963472,28.990662821547573,34,0,339199107.05312526,1,High
PRG-1496,Avionics Program 497,Avionics,Fixed Price,Build,307370149.0422321,119361140.72571383,114748061.84393969,119463863.00555208,0.9613519202838822,0.9605252915570525,-4613078.881774142,-4715801.1616123915,3,6,5.799948421758206,44.46549702913957,9,4,343849858.6574241,1,High
PRG-1497,Radar Program 498,Radar,Cost Plus,Build,74447125.45567976,40838190.77039819,38133221.72032911,38092836.59447089,0.9337637393077219,1.0010601763866565,-2704969.050069079,40385.12585822493,55,14,6.389291599521091,81.84989038768744,30,1,85494723.12951206,1,High
PRG-1498,Missile Program 499,Missile,Cost Plus,Test,422320176.3725102,266776106.88985503,224164174.4618599,221337084.97818625,0.8402708063897624,1.012772778153974,-42611932.427995116,2827089.483673662,9,2,2.8374202818541505,9.116953553275241,29,1,521197042.3280794,1,High
PRG-1499,Sustainment Program 500,Sustainment,Cost Plus,Build,419954979.66274494,159053903.32254058,143368942.8778852,168168009.70786017,0.9013858816602046,0.8525339815042369,-15684960.444655389,-24799066.82997498,70,14,8.15974518956033,11.074014027269186,35,2,506327784.28412735,1,High
PRG-1500,Missile Program 501,Missile,Cost Plus,Design,358125936.1040376,205607856.1306093,165591236.86117896,211422404.04505315,0.805374074597566,0.783224642672648,-40016619.26943034,-45831167.18387419,107,7,1.3087701310535267,46.131575173102966,4,0,496453769.5325031,1,High
PRG-1501,Radar Program 502,Radar,Cost Plus,Design,369031278.16253144,146240776.72702554,151355333.6371914,122173362.21369311,1.034973534910258,1.2388570707619242,5114556.910165876,29181971.423498303,47,12,3.9526333975741466,38.95459581997483,18,0,369286764.8374019,0,Low
PRG-1502,Missile Program 503,Missile,Cost Plus,Deployment,180562764.771522,154949244.40176278,169777819.87244278,163630823.3663427,1.0956995661897613,1.0375662505366605,14828575.470679998,6146996.506100088,67,15,2.448444272408733,79.6016392091595,36,1,177692255.53668615,0,Low
PRG-1503,Sustainment Program 504,Sustainment,Cost Plus,Deployment,118122626.1873006,68121302.15366465,56882784.41680626,68656564.8634375,0.8350219772442532,0.8285119497305162,-11238517.73685839,-11773780.446631245,101,1,8.62407556731382,84.86154962906369,5,1,153100951.1198697,1,High
PRG-1504,Sustainment Program 505,Sustainment,Fixed Price,Deployment,93292972.87989292,65338803.54114142,62771627.10653717,65579729.0648825,0.9607097728230087,0.957180336082708,-2567176.43460425,-2808101.9583453313,18,14,7.603590312194885,23.090101941137718,19,1,107544548.88371703,1,High
PRG-1505,Radar Program 506,Radar,Cost Plus,Build,108457789.8727473,87891105.75335176,80599359.56930143,77779622.08879785,0.9170365861078922,1.0362529079568474,-7291746.1840503365,2819737.480503574,54,6,11.533735585139166,50.920928974362056,18,2,126179599.23833989,1,High
PRG-1506,Sustainment Program 507,Sustainment,Cost Plus,Build,92441482.55810787,69940265.02868684,76088119.28703941,73367950.96386938,1.0879015007425403,1.0370757025027126,6147854.258352578,2720168.323170036,45,5,4.124728114235159,63.79237496008234,18,4,88104960.20270902,0,Low
PRG-1507,Sustainment Program 508,Sustainment,Cost Plus,Test,390818197.97811055,345177717.9105868,320078047.29129684,307600875.8355191,0.927284788916208,1.0405628606286856,-25099670.619289935,12477171.455777764,106,7,4.60995739066019,94.2764592687814,6,2,468463458.5729571,1,High
PRG-1508,Avionics Program 509,Avionics,Fixed Price,Build,81943482.99116313,65276234.844517015,60516074.18081439,57017057.05604757,0.9270766661857726,1.0613679012111639,-4760160.663702622,3499017.124766819,42,6,8.722605686714413,88.11653206259396,21,1,97464901.03441817,1,High
PRG-1509,Missile Program 510,Missile,Fixed Price,Build,118147882.40670371,55417967.71838502,48716420.23229377,52111371.269588314,0.8790726588866232,0.9348520110950178,-6701547.486091249,-3394951.0372945443,62,11,10.59188850096274,65.85711623461042,17,3,152427880.5562587,1,High
